trajectory_id,time (UTC),latitude (degrees_north),sst (degree_C),location_quality,longitude (degrees_east)
206903,2022-03-27T06:15:00Z,52.898,3.6799999999999997,2,-162.77
206903,2022-03-27T06:29:00Z,52.895,3.6799999999999997,3,-162.772
206903,2022-03-27T06:25:00Z,52.895,3.6799999999999997,2,-162.774
206903,2022-03-27T06:33:00Z,52.896,3.6799999999999997,3,-162.774
206903,2022-03-27T06:34:00Z,52.896,3.6799999999999997,3,-162.775
206903,2022-03-27T07:18:00Z,52.896,3.6799999999999997,1,-162.811
206903,2022-03-27T07:33:00Z,52.898,3.6799999999999997,1,-162.795
206903,2022-03-27T09:06:00Z,52.915,3.6799999999999997,2,-162.794
206903,2022-03-27T09:57:00Z,52.925,3.6799999999999997,2,-162.793
206903,2022-03-27T13:58:00Z,52.92,3.5600000000000005,2,-162.769
206903,2022-03-27T15:33:00Z,52.905,3.6000000000000005,2,-162.775
206903,2022-03-27T16:51:00Z,52.896,3.6000000000000005,2,-162.783
206903,2022-03-27T17:14:00Z,52.895,3.6000000000000005,2,-162.803
206903,2022-03-27T18:34:00Z,52.886,3.6399999999999997,2,-162.814
206903,2022-03-27T18:36:00Z,52.893,3.6399999999999997,2,-162.82
206903,2022-03-27T19:32:00Z,52.872,3.6399999999999997,1,-162.842
206903,2022-03-27T20:14:00Z,52.893,3.6399999999999997,1,-162.858
206903,2022-03-27T20:16:00Z,52.894,3.6399999999999997,3,-162.843
206903,2022-03-27T20:23:00Z,52.899,3.6399999999999997,2,-162.862
206903,2022-03-27T22:00:00Z,52.903,3.6799999999999997,3,-162.871
206903,2022-03-27T22:06:00Z,52.905,3.6799999999999997,2,-162.876
206903,2022-03-27T22:51:00Z,52.908,3.6799999999999997,3,-162.875
206903,2022-03-27T23:48:00Z,52.919,3.6799999999999997,1,-162.854
206903,2022-03-28T03:40:00Z,52.909,3.6399999999999997,1,-162.834
206903,2022-03-28T04:27:00Z,52.888,3.6399999999999997,1,-162.834
206903,2022-03-28T04:21:00Z,52.895,3.6399999999999997,1,-162.831
206903,2022-03-28T04:36:00Z,52.892,3.6399999999999997,3,-162.826
206903,2022-03-28T05:22:00Z,52.88,3.6399999999999997,2,-162.81
206903,2022-03-28T06:08:00Z,52.879,3.6399999999999997,2,-162.829
206903,2022-03-28T06:03:00Z,52.878,3.6399999999999997,1,-162.819
206903,2022-03-28T06:19:00Z,52.875,3.6399999999999997,2,-162.829
206903,2022-03-28T07:00:00Z,52.866,3.6399999999999997,3,-162.837
206903,2022-03-28T06:58:00Z,52.863,3.6399999999999997,1,-162.841
206903,2022-03-28T07:44:00Z,52.861,3.6399999999999997,1,-162.84
206903,2022-03-28T09:38:00Z,52.854,3.6000000000000005,3,-162.879
206903,2022-03-28T15:04:00Z,52.856,3.6000000000000005,3,-162.925
206903,2022-03-28T15:25:00Z,52.854,3.6000000000000005,2,-162.92
206903,2022-03-28T16:58:00Z,52.855,3.6000000000000005,3,-162.902
206903,2022-03-28T18:11:00Z,52.848,3.6000000000000005,1,-162.887
206903,2022-03-28T18:21:00Z,52.844,3.6000000000000005,2,-162.88
206903,2022-03-28T19:11:00Z,52.837,3.6000000000000005,2,-162.887
206903,2022-03-28T19:49:00Z,52.821,3.6000000000000005,2,-162.886
206903,2022-03-28T20:01:00Z,52.825,3.6000000000000005,2,-162.892
206903,2022-03-28T20:15:00Z,52.824,3.6000000000000005,2,-162.898
206903,2022-03-28T21:42:00Z,52.81,3.6399999999999997,3,-162.906
206903,2022-03-28T21:54:00Z,52.805,3.6399999999999997,1,-162.901
206903,2022-03-28T22:31:00Z,52.81,3.6399999999999997,3,-162.913
206903,2022-03-28T23:37:00Z,52.802,3.6399999999999997,3,-162.934
206903,2022-03-31T03:51:00Z,52.848,3.76,2,-162.959
206903,2022-03-31T03:53:00Z,52.851,3.76,3,-162.955
206903,2022-03-31T03:49:00Z,52.851,3.76,2,-162.958
206903,2022-03-31T04:52:00Z,52.852,3.7199999999999998,2,-162.952
206903,2022-03-31T05:24:00Z,52.855,3.7199999999999998,3,-162.951
206903,2022-03-31T05:31:00Z,52.855,3.7199999999999998,1,-162.944
206903,2022-03-31T05:58:00Z,52.858,3.7199999999999998,2,-162.947
206903,2022-03-31T06:42:00Z,52.865,3.7199999999999998,1,-162.932
206903,2022-03-31T06:58:00Z,52.855,3.7199999999999998,1,-162.94
206903,2022-03-31T07:10:00Z,52.861,3.7199999999999998,3,-162.942
206903,2022-03-31T07:09:00Z,52.861,3.7199999999999998,2,-162.944
206903,2022-03-31T07:20:00Z,52.853,3.7199999999999998,2,-162.939
206903,2022-03-31T09:02:00Z,52.852,3.7199999999999998,2,-162.943
206903,2022-03-31T09:24:00Z,52.854,3.7199999999999998,2,-162.942
206903,2022-03-31T14:37:00Z,52.873,3.6799999999999997,2,-162.981
206903,2022-03-31T15:09:00Z,52.874,3.6799999999999997,3,-162.989
206903,2022-03-31T16:10:00Z,52.882,3.6799999999999997,2,-162.982
206903,2022-03-31T16:49:00Z,52.883,3.6799999999999997,3,-162.976
206903,2022-03-31T16:57:00Z,52.888,3.6799999999999997,1,-162.986
206903,2022-03-31T18:38:00Z,52.884,3.6799999999999997,3,-162.979
206903,2022-03-31T19:25:00Z,52.879,3.7199999999999998,1,-162.981
206903,2022-03-31T19:38:00Z,52.879,3.7199999999999998,2,-162.976
206903,2022-03-31T19:49:00Z,52.884,3.7199999999999998,3,-162.973
206903,2022-03-31T20:13:00Z,52.888,3.7199999999999998,2,-162.978
206903,2022-03-31T20:37:00Z,52.883,3.7199999999999998,3,-162.984
206903,2022-03-31T21:04:00Z,52.879,3.7199999999999998,2,-162.988
206903,2022-03-31T21:17:00Z,52.883,3.7199999999999998,3,-162.987
206903,2022-03-31T21:25:00Z,52.88,3.7199999999999998,1,-162.985
206903,2022-03-31T22:12:00Z,52.889,3.76,3,-162.988
206903,2022-03-31T22:56:00Z,52.873,3.76,1,-162.984
206903,2022-04-01T03:18:00Z,52.884,3.76,2,-163.019
206903,2022-04-01T03:37:00Z,52.898,3.76,1,-162.998
206903,2022-04-01T05:08:00Z,52.893,3.76,2,-162.992
206903,2022-04-01T05:17:00Z,52.899,3.76,2,-163.001
206903,2022-04-01T05:31:00Z,52.897,3.76,1,-163.005
206903,2022-04-01T05:36:00Z,52.899,3.76,2,-163.009
206903,2022-04-01T06:00:00Z,52.9,3.76,3,-163.006
206903,2022-04-01T06:21:00Z,52.898,3.76,3,-163.006
206903,2022-04-01T06:35:00Z,52.894,3.76,2,-163.007
206903,2022-04-01T06:57:00Z,52.896,3.76,3,-163.007
206903,2022-04-01T07:11:00Z,52.897,3.76,2,-162.999
206903,2022-04-01T08:50:00Z,52.889,3.76,3,-163.001
206903,2022-04-01T14:42:00Z,52.884,3.76,2,-163.032
206903,2022-04-01T15:56:00Z,52.89,3.76,1,-163.043
206903,2022-04-01T16:19:00Z,52.891,3.76,2,-163.027
206903,2022-04-01T16:30:00Z,52.892,3.76,1,-163.036
206903,2022-04-01T17:32:00Z,52.903,3.76,1,-163.021
206903,2022-04-01T18:10:00Z,52.89,3.76,2,-163.017
206903,2022-04-01T19:29:00Z,52.882,3.76,3,-163.02
206903,2022-04-01T19:48:00Z,52.879,3.76,1,-163.002
206903,2022-04-01T20:17:00Z,52.88,3.8,2,-163.009
206903,2022-04-01T20:51:00Z,52.875,3.8,2,-163.005
206903,2022-04-01T21:03:00Z,52.878,3.8,3,-163.009
206903,2022-04-01T21:56:00Z,52.87,3.8,3,-163.004
206903,2022-04-01T22:50:00Z,52.872,3.8,1,-163.022
206903,2022-04-01T22:45:00Z,52.873,3.8,2,-163.023
206903,2022-04-02T03:25:00Z,52.87,4.0,2,-163.036
206903,2022-04-02T04:26:00Z,52.877,3.92,2,-163.025
206903,2022-04-02T04:53:00Z,52.877,3.92,3,-163.028
206903,2022-04-02T05:04:00Z,52.876,3.92,1,-163.023
206903,2022-04-02T05:17:00Z,52.881,3.92,2,-163.02
206903,2022-04-02T05:42:00Z,52.88,3.88,1,-163.022
206903,2022-04-02T06:05:00Z,52.875,3.88,2,-163.007
206903,2022-04-02T06:27:00Z,52.876,3.92,3,-163.009
206903,2022-04-02T06:45:00Z,52.877,3.92,3,-163.013
206903,2022-04-02T06:55:00Z,52.876,3.92,2,-163.016
206903,2022-04-02T06:59:00Z,52.879,3.92,2,-163.009
206903,2022-04-02T07:22:00Z,52.88,3.92,1,-163.013
206903,2022-04-02T07:43:00Z,52.87,3.92,3,-163.022
206903,2022-04-02T07:41:00Z,52.871,3.92,2,-163.019
206903,2022-04-02T08:34:00Z,52.87,3.92,1,-163.001
206903,2022-04-02T08:38:00Z,52.868,3.92,2,-163.003
206903,2022-04-02T14:07:00Z,52.857,4.0,3,-163.02
206903,2022-04-02T14:10:00Z,52.858,4.0,3,-163.017
206903,2022-04-02T15:40:00Z,52.857,4.0,2,-163.027
206903,2022-04-02T17:26:00Z,52.865,3.96,2,-163.024
206903,2022-04-02T17:47:00Z,52.863,3.96,1,-163.016
206903,2022-04-02T19:01:00Z,52.864,3.96,2,-163.01
206903,2022-04-02T19:22:00Z,52.865,3.96,1,-163.003
206903,2022-04-02T20:56:00Z,52.861,4.0,2,-163.009
206903,2022-04-02T22:32:00Z,52.856,4.04,2,-162.991
206903,2022-04-03T03:13:00Z,52.849,4.2,2,-163.024
206903,2022-04-03T03:32:00Z,52.856,4.2,2,-163.027
206903,2022-04-03T03:53:00Z,52.86,4.16,2,-163.028
206903,2022-04-03T04:38:00Z,52.864,4.16,2,-163.027
206903,2022-04-03T05:08:00Z,52.864,4.12,2,-163.021
206903,2022-04-03T05:34:00Z,52.865,4.12,1,-163.038
206903,2022-04-03T06:12:00Z,52.865,4.04,2,-163.022
206903,2022-04-03T06:35:00Z,52.866,4.0,2,-163.02
206903,2022-04-03T06:33:00Z,52.865,4.0,3,-163.023
206903,2022-04-03T06:47:00Z,52.87,4.0,1,-163.025
206903,2022-04-03T06:57:00Z,52.871,4.0,1,-163.032
206903,2022-04-03T07:14:00Z,52.875,4.0,1,-163.016
206903,2022-04-03T07:21:00Z,52.865,4.0,1,-163.018
206903,2022-04-03T08:20:00Z,52.867,4.04,2,-163.01
206903,2022-04-03T08:27:00Z,52.869,4.04,2,-163.01
206903,2022-04-03T09:10:00Z,52.862,4.04,2,-163.011
206903,2022-04-03T10:18:00Z,52.869,4.12,1,-163.008
206903,2022-04-03T15:16:00Z,52.852,4.12,2,-163.051
206903,2022-04-03T15:25:00Z,52.854,4.12,2,-163.044
206903,2022-04-03T17:00:00Z,52.855,4.08,2,-163.043
206903,2022-04-03T17:10:00Z,52.847,4.08,1,-163.052
206903,2022-04-03T18:47:00Z,52.864,4.08,1,-163.058
206903,2022-04-03T20:41:00Z,52.859,4.08,1,-163.044
206903,2022-04-03T20:39:00Z,52.858,4.08,1,-163.028
206903,2022-04-03T21:15:00Z,52.845,4.08,1,-163.045
206903,2022-04-04T00:02:00Z,52.829,4.08,1,-163.046
206903,2022-04-04T03:02:00Z,52.846,4.08,1,-163.049
206903,2022-04-04T04:21:00Z,52.831,4.08,2,-163.068
206903,2022-04-04T04:41:00Z,52.836,4.08,1,-163.068
206903,2022-04-04T05:04:00Z,52.832,4.08,3,-163.065
206903,2022-04-04T06:14:00Z,52.832,4.08,1,-163.065
206903,2022-04-04T06:22:00Z,52.829,4.08,2,-163.076
206903,2022-04-04T06:30:00Z,52.831,4.08,3,-163.074
206903,2022-04-04T06:36:00Z,52.829,4.08,1,-163.068
206903,2022-04-04T07:52:00Z,52.826,4.08,2,-163.077
206903,2022-04-04T08:14:00Z,52.826,4.08,1,-163.08
206903,2022-04-04T09:54:00Z,52.818,4.08,1,-163.067
206903,2022-04-04T14:44:00Z,52.81,4.04,2,-163.107
206903,2022-04-04T16:23:00Z,52.816,4.04,2,-163.109
206903,2022-04-04T16:45:00Z,52.811,4.04,2,-163.109
206903,2022-04-04T16:57:00Z,52.812,4.04,2,-163.101
206903,2022-04-04T16:59:00Z,52.811,4.04,1,-163.106
206903,2022-04-04T18:36:00Z,52.826,4.04,3,-163.102
206903,2022-04-04T18:40:00Z,52.81,4.04,2,-163.112
206903,2022-04-04T20:15:00Z,52.805,4.04,2,-163.111
206903,2022-04-04T20:18:00Z,52.805,4.04,3,-163.097
206903,2022-04-04T20:30:00Z,52.802,4.04,2,-163.095
206903,2022-04-04T20:51:00Z,52.791,4.04,1,-163.098
206903,2022-04-04T21:43:00Z,52.807,4.08,1,-163.113
206903,2022-04-04T22:11:00Z,52.796,4.04,1,-163.096
206903,2022-04-05T02:45:00Z,52.796,4.12,2,-163.133
206903,2022-04-05T04:08:00Z,52.793,4.12,2,-163.138
206903,2022-04-05T04:25:00Z,52.8,4.12,2,-163.138
206903,2022-04-05T04:28:00Z,52.8,4.12,2,-163.135
206903,2022-04-05T04:32:00Z,52.801,4.12,2,-163.138
206903,2022-04-05T05:46:00Z,52.799,4.12,1,-163.138
206903,2022-04-05T06:07:00Z,52.799,4.12,2,-163.139
206903,2022-04-05T06:11:00Z,52.8,4.12,3,-163.14
206903,2022-04-05T06:10:00Z,52.799,4.12,2,-163.137
206903,2022-04-05T06:24:00Z,52.801,4.12,1,-163.143
206903,2022-04-05T06:37:00Z,52.796,4.12,3,-163.144
206903,2022-04-05T07:47:00Z,52.799,4.08,1,-163.154
206903,2022-04-05T08:08:00Z,52.799,4.08,1,-163.135
206903,2022-04-05T09:20:00Z,52.796,4.08,3,-163.147
206903,2022-04-05T14:15:00Z,52.769,4.04,2,-163.17
206903,2022-04-05T14:55:00Z,52.763,4.04,2,-163.176
206903,2022-04-05T15:53:00Z,52.765,4.04,1,-163.184
206903,2022-04-05T16:29:00Z,52.765,4.04,1,-163.185
206903,2022-04-05T18:10:00Z,52.769,4.04,3,-163.189
206903,2022-04-05T19:46:00Z,52.76,4.04,2,-163.185
206903,2022-04-05T19:52:00Z,52.761,4.04,2,-163.183
206903,2022-04-05T20:06:00Z,52.761,4.04,2,-163.177
206903,2022-04-05T20:15:00Z,52.756,4.04,1,-163.175
206903,2022-04-05T20:30:00Z,52.761,4.04,1,-163.185
206903,2022-04-05T21:24:00Z,52.758,4.08,2,-163.188
206903,2022-04-05T21:45:00Z,52.752,4.04,1,-163.18
206903,2022-04-05T21:59:00Z,52.749,4.04,2,-163.178
206903,2022-04-05T22:13:00Z,52.757,4.04,2,-163.181
206903,2022-04-05T23:38:00Z,52.743,4.04,2,-163.166
206903,2022-04-06T02:41:00Z,52.749,4.08,1,-163.193
206903,2022-04-06T03:52:00Z,52.73,4.08,3,-163.175
206903,2022-04-06T04:01:00Z,52.729,4.08,3,-163.177
206903,2022-04-06T03:59:00Z,52.732,4.08,3,-163.171
206903,2022-04-06T04:20:00Z,52.726,4.08,3,-163.176
206903,2022-04-06T05:27:00Z,52.725,4.08,2,-163.172
206903,2022-04-06T05:34:00Z,52.726,4.08,1,-163.172
206903,2022-04-06T05:57:00Z,52.722,4.08,2,-163.18
206903,2022-04-06T06:10:00Z,52.724,4.08,1,-163.176
206903,2022-04-06T06:19:00Z,52.722,4.04,3,-163.175
206903,2022-04-06T07:23:00Z,52.718,4.04,2,-163.177
206903,2022-04-06T07:46:00Z,52.719,4.04,3,-163.184
206903,2022-04-06T07:59:00Z,52.718,4.04,2,-163.18
206903,2022-04-06T08:52:00Z,52.716,4.04,2,-163.175
206903,2022-04-06T09:30:00Z,52.713,4.0,3,-163.181
206903,2022-04-06T14:41:00Z,52.695,3.96,1,-163.177
206903,2022-04-06T15:21:00Z,52.688,3.96,2,-163.187
206903,2022-04-06T16:17:00Z,52.68,3.92,3,-163.191
206903,2022-04-06T17:01:00Z,52.675,3.92,2,-163.198
206903,2022-04-06T17:45:00Z,52.674,3.92,2,-163.19
206903,2022-04-06T18:15:00Z,52.67,3.92,2,-163.19
206903,2022-04-06T19:25:00Z,52.662,3.92,2,-163.195
206903,2022-04-06T20:07:00Z,52.656,3.92,2,-163.206
206903,2022-04-06T21:35:00Z,52.648,3.92,2,-163.198
206903,2022-04-06T21:48:00Z,52.649,3.92,1,-163.196
206903,2022-04-06T21:55:00Z,52.647,3.92,2,-163.199
206903,2022-04-06T22:41:00Z,52.644,3.96,3,-163.204
206903,2022-04-07T04:07:00Z,52.638,3.96,2,-163.203
206903,2022-04-07T05:17:00Z,52.628,3.96,2,-163.199
206903,2022-04-07T05:08:00Z,52.627,3.96,2,-163.199
206903,2022-04-07T05:14:00Z,52.63,3.96,1,-163.204
206903,2022-04-07T05:46:00Z,52.623,3.92,1,-163.201
206903,2022-04-07T05:59:00Z,52.621,3.92,2,-163.193
206903,2022-04-07T06:02:00Z,52.622,3.92,2,-163.193
206903,2022-04-07T06:55:00Z,52.609,3.92,2,-163.2
206903,2022-04-07T06:51:00Z,52.61,3.92,2,-163.194
206903,2022-04-07T07:36:00Z,52.603,3.92,2,-163.201
206903,2022-04-07T07:37:00Z,52.599,3.92,3,-163.2
206903,2022-04-07T07:43:00Z,52.604,3.92,2,-163.188
206903,2022-04-07T08:31:00Z,52.59,3.92,2,-163.192
206903,2022-04-07T09:19:00Z,52.584,3.88,3,-163.198
206903,2022-04-07T14:25:00Z,52.567,3.84,2,-163.267
206903,2022-04-07T14:50:00Z,52.564,3.84,2,-163.272
206903,2022-04-07T16:31:00Z,52.567,3.84,3,-163.263
206903,2022-04-07T17:20:00Z,52.566,3.84,2,-163.258
206903,2022-04-07T17:32:00Z,52.567,3.84,1,-163.272
206903,2022-04-07T17:59:00Z,52.559,3.84,2,-163.254
206903,2022-04-07T19:04:00Z,52.551,3.84,2,-163.246
206903,2022-04-07T19:41:00Z,52.545,3.84,3,-163.239
206903,2022-04-07T19:55:00Z,52.543,3.84,2,-163.245
206903,2022-04-07T20:39:00Z,52.543,3.84,3,-163.242
206903,2022-04-07T20:43:00Z,52.537,3.84,3,-163.24
206903,2022-04-07T21:21:00Z,52.527,3.84,2,-163.242
206903,2022-04-07T21:33:00Z,52.53,3.84,1,-163.24
206903,2022-04-07T21:35:00Z,52.531,3.84,2,-163.246
206903,2022-04-07T22:21:00Z,52.527,3.88,2,-163.254
206903,2022-04-07T23:17:00Z,52.513,3.88,1,-163.256
206903,2022-04-08T03:06:00Z,52.521,4.0,1,-163.3
206903,2022-04-08T03:22:00Z,52.512,4.0,1,-163.295
206903,2022-04-08T03:59:00Z,52.521,4.0,1,-163.312
206903,2022-04-08T04:36:00Z,52.524,3.92,3,-163.311
206903,2022-04-08T04:49:00Z,52.524,3.92,2,-163.308
206903,2022-04-08T04:54:00Z,52.523,3.92,2,-163.312
206903,2022-04-08T04:52:00Z,52.523,3.92,3,-163.311
206903,2022-04-08T06:27:00Z,52.521,3.92,3,-163.307
206903,2022-04-08T06:31:00Z,52.52,3.92,3,-163.308
206903,2022-04-08T06:30:00Z,52.521,3.88,2,-163.307
206903,2022-04-08T07:21:00Z,52.514,3.88,2,-163.307
206903,2022-04-08T07:18:00Z,52.514,3.88,3,-163.306
206903,2022-04-08T07:26:00Z,52.516,3.88,3,-163.309
206903,2022-04-08T08:10:00Z,52.511,3.88,2,-163.31
206903,2022-04-08T08:58:00Z,52.503,3.88,3,-163.323
206903,2022-04-08T09:07:00Z,52.506,3.84,2,-163.314
206903,2022-04-08T14:10:00Z,52.487,3.84,1,-163.357
206903,2022-04-08T14:21:00Z,52.489,3.84,2,-163.367
206903,2022-04-08T16:00:00Z,52.493,3.8,2,-163.399
206903,2022-04-08T16:51:00Z,52.495,3.8,3,-163.398
206903,2022-04-08T17:17:00Z,52.496,3.8,2,-163.39
206903,2022-04-08T17:48:00Z,52.501,3.8,2,-163.388
206903,2022-04-08T17:52:00Z,52.494,3.84,2,-163.402
206903,2022-04-08T18:31:00Z,52.496,3.84,3,-163.395
206903,2022-04-08T18:43:00Z,52.497,3.84,1,-163.398
206903,2022-04-08T19:30:00Z,52.496,3.84,2,-163.403
206903,2022-04-08T19:32:00Z,52.487,3.84,1,-163.385
206903,2022-04-08T19:43:00Z,52.492,3.84,2,-163.399
206903,2022-04-08T20:13:00Z,52.475,3.88,1,-163.379
206903,2022-04-08T20:23:00Z,52.476,3.88,2,-163.405
206903,2022-04-08T21:10:00Z,52.479,3.92,1,-163.412
206903,2022-04-08T21:09:00Z,52.48,3.92,2,-163.41
206903,2022-04-08T21:25:00Z,52.475,3.96,2,-163.4
206903,2022-04-08T22:04:00Z,52.474,3.96,2,-163.42
206903,2022-04-08T22:50:00Z,52.48,4.0,1,-163.419
206903,2022-04-08T23:06:00Z,52.473,4.0,3,-163.416
206903,2022-04-09T03:44:00Z,52.487,3.88,1,-163.449
206903,2022-04-09T04:11:00Z,52.48,3.88,2,-163.451
206903,2022-04-09T04:17:00Z,52.48,3.88,3,-163.45
206903,2022-04-09T04:34:00Z,52.489,3.88,1,-163.448
206903,2022-04-09T04:37:00Z,52.488,3.88,2,-163.448
206903,2022-04-09T05:22:00Z,52.493,3.88,1,-163.437
206903,2022-04-09T05:47:00Z,52.486,3.88,2,-163.448
206903,2022-04-09T06:12:00Z,52.488,3.88,2,-163.443
206903,2022-04-09T06:11:00Z,52.49,3.88,3,-163.441
206903,2022-04-09T07:13:00Z,52.48,3.84,2,-163.448
206903,2022-04-09T07:29:00Z,52.483,3.84,3,-163.447
206903,2022-04-09T07:45:00Z,52.482,3.84,1,-163.456
206903,2022-04-09T07:49:00Z,52.482,3.84,3,-163.439
206903,2022-04-09T08:54:00Z,52.472,3.84,2,-163.474
206903,2022-04-09T09:39:00Z,52.47,3.84,1,-163.465
206903,2022-04-09T15:31:00Z,52.501,3.84,3,-163.535
206903,2022-04-09T15:27:00Z,52.499,3.84,3,-163.537
206903,2022-04-09T16:59:00Z,52.508,3.84,3,-163.54
206903,2022-04-09T17:12:00Z,52.508,3.84,2,-163.535
206903,2022-04-09T17:41:00Z,52.509,3.84,1,-163.538
206903,2022-04-09T19:20:00Z,52.503,3.84,1,-163.537
206903,2022-04-09T19:31:00Z,52.503,3.84,1,-163.535
206903,2022-04-09T19:48:00Z,52.497,3.84,1,-163.536
206903,2022-04-09T20:03:00Z,52.501,3.84,3,-163.538
206903,2022-04-09T20:49:00Z,52.492,3.84,1,-163.545
206903,2022-04-09T21:00:00Z,52.496,3.84,1,-163.545
206903,2022-04-09T21:13:00Z,52.489,3.84,2,-163.546
206903,2022-04-09T21:27:00Z,52.496,3.84,1,-163.548
206903,2022-04-09T21:45:00Z,52.49,3.84,1,-163.548
206903,2022-04-09T22:30:00Z,52.486,3.84,2,-163.558
206903,2022-04-09T22:49:00Z,52.493,3.84,2,-163.572
206903,2022-04-09T23:23:00Z,52.491,3.84,2,-163.588
206903,2022-04-10T03:33:00Z,52.528,3.84,1,-163.618
206903,2022-04-10T03:36:00Z,52.526,3.84,3,-163.611
206903,2022-04-10T03:55:00Z,52.53,3.84,2,-163.61
206903,2022-04-10T04:27:00Z,52.531,3.84,2,-163.609
206903,2022-04-10T05:10:00Z,52.544,3.84,2,-163.596
206903,2022-04-10T05:16:00Z,52.537,3.84,1,-163.607
206903,2022-04-10T05:52:00Z,52.541,3.84,1,-163.608
206903,2022-04-10T05:58:00Z,52.539,3.84,2,-163.608
206903,2022-04-10T06:35:00Z,52.543,3.84,3,-163.598
206903,2022-04-10T06:54:00Z,52.54,3.84,1,-163.611
206903,2022-04-10T06:53:00Z,52.55,3.84,1,-163.605
206903,2022-04-10T07:01:00Z,52.541,3.84,2,-163.596
206903,2022-04-10T07:20:00Z,52.549,3.84,3,-163.614
206903,2022-04-10T07:30:00Z,52.537,3.84,2,-163.606
206903,2022-04-10T08:24:00Z,52.531,3.84,1,-163.606
206903,2022-04-10T08:44:00Z,52.532,3.84,2,-163.598
206903,2022-04-10T09:09:00Z,52.523,3.84,1,-163.6
206903,2022-04-10T14:56:00Z,52.552,3.8,3,-163.66
206903,2022-04-10T15:10:00Z,52.558,3.8,2,-163.658
206903,2022-04-10T16:41:00Z,52.57,3.8,2,-163.668
206903,2022-04-10T17:27:00Z,52.574,3.8,1,-163.658
206903,2022-04-10T17:41:00Z,52.577,3.8,2,-163.665
206903,2022-04-10T19:08:00Z,52.575,3.8,1,-163.643
206903,2022-04-10T19:26:00Z,52.585,3.8,1,-163.669
206903,2022-04-10T19:42:00Z,52.577,3.8,3,-163.651
206903,2022-04-10T21:01:00Z,52.582,3.8,3,-163.65
206903,2022-04-10T21:19:00Z,52.579,3.8,1,-163.671
206903,2022-04-10T22:09:00Z,52.573,3.8,1,-163.652
206903,2022-04-10T22:38:00Z,52.579,3.8,2,-163.66
206903,2022-04-11T03:35:00Z,52.606,3.8,1,-163.682
206903,2022-04-11T04:44:00Z,52.612,3.8,2,-163.676
206903,2022-04-11T05:30:00Z,52.622,3.8,2,-163.666
206903,2022-04-11T05:42:00Z,52.62,3.8,2,-163.668
206903,2022-04-11T06:16:00Z,52.616,3.8,2,-163.678
206903,2022-04-11T06:27:00Z,52.621,3.8,2,-163.672
206903,2022-04-11T06:38:00Z,52.623,3.8,3,-163.674
206903,2022-04-11T06:52:00Z,52.624,3.8,2,-163.666
206903,2022-04-11T07:08:00Z,52.616,3.8,2,-163.685
206903,2022-04-11T07:55:00Z,52.624,3.8,1,-163.686
206903,2022-04-11T08:04:00Z,52.627,3.8,1,-163.675
206903,2022-04-11T08:30:00Z,52.623,3.8,1,-163.673
206903,2022-04-11T08:47:00Z,52.622,3.8,3,-163.662
206903,2022-04-11T16:30:00Z,52.63,3.8,2,-163.681
206903,2022-04-11T17:14:00Z,52.614,3.8,1,-163.684
206903,2022-04-11T17:20:00Z,52.625,3.8,1,-163.683
206903,2022-04-11T17:54:00Z,52.633,3.8,1,-163.686
206903,2022-04-11T18:54:00Z,52.636,3.76,2,-163.699
206903,2022-04-11T19:00:00Z,52.636,3.76,1,-163.708
206903,2022-04-11T19:21:00Z,52.633,3.76,2,-163.686
206903,2022-04-11T20:50:00Z,52.636,3.76,2,-163.689
206903,2022-04-11T21:00:00Z,52.64,3.8,1,-163.707
206903,2022-04-11T21:49:00Z,52.639,3.8,3,-163.703
206903,2022-04-11T22:28:00Z,52.642,3.8,2,-163.718
206903,2022-04-11T22:42:00Z,52.644,3.8,3,-163.701
206903,2022-04-12T00:09:00Z,52.654,3.8,1,-163.722
206903,2022-04-12T03:11:00Z,52.654,3.8,2,-163.708
206903,2022-04-12T04:12:00Z,52.655,3.8,2,-163.711
206903,2022-04-12T04:49:00Z,52.652,3.76,2,-163.709
206903,2022-04-12T04:47:00Z,52.653,3.76,2,-163.708
206903,2022-04-12T05:26:00Z,52.652,3.8,2,-163.699
206903,2022-04-12T05:51:00Z,52.656,3.76,1,-163.706
206903,2022-04-12T06:26:00Z,52.66,3.76,1,-163.704
206903,2022-04-12T06:40:00Z,52.655,3.76,1,-163.705
206903,2022-04-12T06:47:00Z,52.654,3.76,3,-163.709
206903,2022-04-12T07:02:00Z,52.656,3.76,2,-163.718
206903,2022-04-12T07:33:00Z,52.662,3.76,1,-163.725
206903,2022-04-12T07:35:00Z,52.654,3.76,1,-163.722
206903,2022-04-12T08:16:00Z,52.656,3.76,2,-163.73
206903,2022-04-12T08:27:00Z,52.659,3.76,3,-163.726
206903,2022-04-12T10:06:00Z,52.663,3.76,2,-163.721
206903,2022-04-12T14:41:00Z,52.686,3.76,1,-163.746
206903,2022-04-12T15:34:00Z,52.694,3.76,2,-163.748
206903,2022-04-12T16:16:00Z,52.692,3.76,3,-163.753
206903,2022-04-12T16:53:00Z,52.69,3.76,3,-163.75
206903,2022-04-12T17:50:00Z,52.688,3.76,3,-163.748
206903,2022-04-12T18:32:00Z,52.683,3.76,3,-163.744
206903,2022-04-12T18:43:00Z,52.684,3.8,3,-163.75
206903,2022-04-12T20:13:00Z,52.677,3.8,2,-163.766
