trajectory_id,time (UTC),latitude (degrees_north),sst (degree_C),location_quality,longitude (degrees_east)
199996,2022-04-26T19:23:00Z,53.077,4.36,3,-155.86
199996,2022-04-26T19:16:00Z,53.079,4.36,3,-155.867
199996,2022-04-26T19:25:00Z,53.075,4.36,2,-155.857
199996,2022-04-26T20:49:00Z,53.073,4.4,1,-155.863
199996,2022-04-26T21:00:00Z,53.072,4.4,NaN,-155.854
199996,2022-04-26T20:57:00Z,53.072,4.4,3,-155.855
199996,2022-04-26T22:27:00Z,53.062,4.36,3,-155.84
199996,2022-04-26T22:39:00Z,53.062,4.36,NaN,-155.842
199996,2022-04-26T22:50:00Z,53.062,4.36,3,-155.843
199996,2022-04-27T00:30:00Z,53.025,4.4,NaN,-155.84
199996,2022-04-27T01:50:00Z,53.012,4.36,NaN,-155.838
199996,2022-04-27T01:57:00Z,53.046,4.36,NaN,-155.835
199996,2022-04-27T03:08:00Z,53.054,4.36,2,-155.845
199996,2022-04-27T03:25:00Z,53.051,4.36,NaN,-155.846
199996,2022-04-27T03:26:00Z,53.068,4.36,2,-155.83
199996,2022-04-27T03:32:00Z,53.066,4.36,2,-155.832
199996,2022-04-27T04:09:00Z,53.066,4.4,NaN,-155.831
199996,2022-04-27T04:48:00Z,53.062,4.36,2,-155.823
199996,2022-04-27T04:58:00Z,53.072,4.36,1,-155.809
199996,2022-04-27T05:13:00Z,53.041,4.36,0,-155.941
199996,2022-04-27T05:09:00Z,53.065,4.36,0,-155.82
199996,2022-04-27T05:20:00Z,53.071,4.36,1,-155.802
199996,2022-04-27T06:16:00Z,53.069,4.36,NaN,-155.82
199996,2022-04-27T06:24:00Z,53.068,4.36,3,-155.828
199996,2022-04-27T06:49:00Z,53.068,4.36,3,-155.819
199996,2022-04-27T06:53:00Z,53.069,4.36,2,-155.823
199996,2022-04-27T06:58:00Z,53.068,4.36,3,-155.819
199996,2022-04-27T07:29:00Z,53.068,4.32,3,-155.819
199996,2022-04-27T08:01:00Z,53.068,4.32,NaN,-155.819
199996,2022-04-27T08:40:00Z,53.07,4.32,3,-155.813
199996,2022-04-27T09:08:00Z,53.07,4.32,NaN,-155.812
199996,2022-04-27T10:26:00Z,53.069,4.32,NaN,-155.813
199996,2022-04-27T13:56:00Z,53.064,4.28,3,-155.794
199996,2022-04-27T14:29:00Z,53.061,4.28,3,-155.787
199996,2022-04-27T16:04:00Z,53.056,4.28,3,-155.771
199996,2022-04-27T17:03:00Z,53.05,4.28,3,-155.768
199996,2022-04-27T17:13:00Z,53.05,4.28,2,-155.776
199996,2022-04-27T17:23:00Z,53.035,4.28,2,-155.778
199996,2022-04-27T17:50:00Z,53.047,4.28,NaN,-155.78
199996,2022-04-27T18:47:00Z,53.018,4.5200000000000005,2,-155.771
199996,2022-04-27T18:57:00Z,53.035,4.5200000000000005,1,-155.744
199996,2022-04-27T19:08:00Z,53.035,4.5200000000000005,2,-155.738
199996,2022-04-27T19:12:00Z,53.038,4.68,1,-155.763
199996,2022-04-27T20:30:00Z,53.032,4.68,2,-155.771
199996,2022-04-27T20:45:00Z,53.026,4.68,2,-155.749
199996,2022-04-27T21:15:00Z,53.023,4.88,2,-155.757
199996,2022-04-27T22:11:00Z,53.031,5.12,3,-155.752
199996,2022-04-27T22:28:00Z,53.03,5.5200000000000005,NaN,-155.757
199996,2022-04-27T22:35:00Z,53.033,5.5200000000000005,3,-155.769
199996,2022-04-27T23:03:00Z,53.034,5.12,NaN,-155.77
199996,2022-04-28T00:15:00Z,53.034,5.0,1,-155.759
199996,2022-04-28T01:44:00Z,53.041,5.16,NaN,-155.745
199996,2022-04-28T02:32:00Z,53.037,5.08,1,-155.73
199996,2022-04-28T02:52:00Z,53.042,5.08,1,-155.72
199996,2022-04-28T02:59:00Z,53.043,5.04,2,-155.715
199996,2022-04-28T03:19:00Z,53.036,5.0,2,-155.706
199996,2022-04-28T04:13:00Z,53.046,4.96,1,-155.713
199996,2022-04-28T04:23:00Z,53.04,4.92,2,-155.705
199996,2022-04-28T04:38:00Z,53.048,4.92,1,-155.674
199996,2022-04-28T04:44:00Z,53.046,4.92,1,-155.691
199996,2022-04-28T04:58:00Z,53.043,4.92,2,-155.684
199996,2022-04-28T05:08:00Z,53.044,4.92,2,-155.674
199996,2022-04-28T05:24:00Z,53.041,4.88,1,-155.69
199996,2022-04-28T05:49:00Z,53.038,4.88,3,-155.694
199996,2022-04-28T05:57:00Z,53.036,4.88,3,-155.687
199996,2022-04-28T06:39:00Z,53.029,4.84,1,-155.683
199996,2022-04-28T06:49:00Z,53.032,4.84,3,-155.675
199996,2022-04-28T07:03:00Z,53.031,4.84,1,-155.681
199996,2022-04-28T07:57:00Z,53.026,4.8,3,-155.666
199996,2022-04-28T08:28:00Z,53.024,4.84,3,-155.662
199996,2022-04-28T08:44:00Z,53.023,4.84,NaN,-155.658
199996,2022-04-28T10:15:00Z,52.999,4.88,NaN,-155.665
199996,2022-04-28T13:41:00Z,53.038,4.68,2,-155.687
199996,2022-04-28T13:59:00Z,53.038,4.68,2,-155.687
199996,2022-04-28T15:11:00Z,53.048,4.6000000000000005,3,-155.678
199996,2022-04-28T15:39:00Z,53.058,4.5600000000000005,2,-155.674
199996,2022-04-28T16:45:00Z,53.069,4.5600000000000005,2,-155.652
199996,2022-04-28T17:15:00Z,53.074,4.5600000000000005,3,-155.645
199996,2022-04-28T17:20:00Z,53.074,4.5600000000000005,2,-155.645
199996,2022-04-28T18:28:00Z,53.079,4.5200000000000005,3,-155.625
199996,2022-04-28T18:26:00Z,53.077,4.5200000000000005,2,-155.623
199996,2022-04-28T18:52:00Z,53.078,4.5200000000000005,1,-155.61
199996,2022-04-28T19:07:00Z,53.078,4.5200000000000005,NaN,-155.618
199996,2022-04-28T19:17:00Z,53.08,4.5200000000000005,2,-155.618
199996,2022-04-28T20:08:00Z,53.076,4.5600000000000005,3,-155.608
199996,2022-04-28T20:05:00Z,53.076,4.5600000000000005,3,-155.614
199996,2022-04-28T20:33:00Z,53.07,4.5600000000000005,3,-155.601
199996,2022-04-28T20:41:00Z,53.074,4.5600000000000005,3,-155.609
199996,2022-04-28T21:47:00Z,53.077,4.5600000000000005,2,-155.618
199996,2022-04-28T22:24:00Z,53.079,4.5200000000000005,3,-155.614
199996,2022-04-29T02:38:00Z,53.096,4.48,NaN,-155.645
199996,2022-04-29T03:09:00Z,53.097,4.48,3,-155.646
199996,2022-04-29T03:45:00Z,53.102,4.48,2,-155.654
199996,2022-04-29T04:06:00Z,53.109,4.48,3,-155.652
199996,2022-04-29T04:18:00Z,53.108,4.48,3,-155.648
199996,2022-04-29T04:22:00Z,53.108,4.48,NaN,-155.651
199996,2022-04-29T04:58:00Z,53.116,4.48,1,-155.648
199996,2022-04-29T05:07:00Z,53.116,4.48,NaN,-155.648
199996,2022-04-29T05:22:00Z,53.118,4.44,3,-155.638
199996,2022-04-29T05:43:00Z,53.119,4.44,1,-155.636
199996,2022-04-29T05:52:00Z,53.116,4.44,3,-155.634
199996,2022-04-29T05:57:00Z,53.116,4.44,3,-155.642
199996,2022-04-29T06:27:00Z,53.12,4.44,2,-155.636
199996,2022-04-29T07:01:00Z,53.125,4.44,NaN,-155.621
199996,2022-04-29T07:35:00Z,53.122,4.44,3,-155.614
199996,2022-04-29T08:16:00Z,53.125,4.44,2,-155.603
199996,2022-04-29T08:27:00Z,53.125,4.44,NaN,-155.603
199996,2022-04-29T09:23:00Z,53.125,4.44,2,-155.598
199996,2022-04-29T10:01:00Z,53.119,4.44,NaN,-155.603
199996,2022-04-29T13:22:00Z,53.118,4.4,NaN,-155.605
199996,2022-04-29T13:25:00Z,53.116,4.4,3,-155.615
199996,2022-04-29T15:00:00Z,53.12,4.4,3,-155.627
199996,2022-04-29T16:20:00Z,53.127,4.36,2,-155.635
199996,2022-04-29T16:30:00Z,53.13,4.36,3,-155.638
199996,2022-04-29T16:42:00Z,53.134,4.36,3,-155.633
199996,2022-04-29T17:01:00Z,53.14,4.36,2,-155.634
199996,2022-04-29T18:09:00Z,53.154,4.36,NaN,-155.639
199996,2022-04-29T18:00:00Z,53.151,4.36,2,-155.633
199996,2022-04-29T18:42:00Z,53.159,4.32,1,-155.636
199996,2022-04-29T18:54:00Z,53.159,4.32,NaN,-155.637
199996,2022-04-29T18:56:00Z,53.159,4.32,NaN,-155.637
199996,2022-04-29T19:39:00Z,53.159,4.32,3,-155.617
199996,2022-04-29T19:48:00Z,53.161,4.32,2,-155.619
199996,2022-04-29T20:26:00Z,53.162,4.32,3,-155.61
199996,2022-04-29T20:34:00Z,53.162,4.32,3,-155.61
199996,2022-04-29T20:31:00Z,53.163,4.32,2,-155.605
199996,2022-04-29T21:27:00Z,53.161,4.32,2,-155.597
199996,2022-04-29T22:12:00Z,53.158,4.36,1,-155.599
199996,2022-04-29T23:10:00Z,53.16,4.36,1,-155.567
199996,2022-04-29T23:54:00Z,53.154,4.4,NaN,-155.564
199996,2022-04-30T02:11:00Z,53.156,4.44,NaN,-155.55
199996,2022-04-30T02:56:00Z,53.153,4.44,1,-155.555
199996,2022-04-30T03:13:00Z,53.138,4.44,1,-155.551
199996,2022-04-30T03:46:00Z,53.139,4.44,1,-155.562
199996,2022-04-30T03:52:00Z,53.138,4.44,3,-155.568
199996,2022-04-30T04:33:00Z,53.136,4.44,3,-155.564
199996,2022-04-30T04:53:00Z,53.133,4.44,2,-155.57
199996,2022-04-30T04:51:00Z,53.132,4.44,2,-155.566
199996,2022-04-30T05:26:00Z,53.13,4.44,3,-155.579
199996,2022-04-30T05:25:00Z,53.131,4.44,3,-155.581
199996,2022-04-30T06:16:00Z,53.131,4.44,2,-155.589
199996,2022-04-30T06:21:00Z,53.129,4.44,2,-155.593
199996,2022-04-30T06:31:00Z,53.13,4.44,3,-155.592
199996,2022-04-30T07:02:00Z,53.131,4.44,1,-155.603
199996,2022-04-30T08:11:00Z,53.137,4.44,NaN,-155.601
199996,2022-04-30T08:05:00Z,53.137,4.44,3,-155.601
199996,2022-04-30T08:55:00Z,53.141,4.4,2,-155.605
199996,2022-04-30T09:45:00Z,53.14,4.44,1,-155.603
199996,2022-04-30T12:56:00Z,53.166,4.4,2,-155.591
199996,2022-04-30T13:10:00Z,53.168,4.4,NaN,-155.591
199996,2022-04-30T14:35:00Z,53.168,4.4,3,-155.574
199996,2022-04-30T14:38:00Z,53.167,4.4,2,-155.572
199996,2022-04-30T15:58:00Z,53.167,4.4,NaN,-155.576
199996,2022-04-30T16:15:00Z,53.16,4.4,3,-155.556
199996,2022-04-30T16:12:00Z,53.16,4.4,3,-155.559
199996,2022-04-30T17:36:00Z,53.147,4.4,3,-155.556
199996,2022-04-30T18:28:00Z,53.146,4.4,2,-155.584
199996,2022-04-30T18:42:00Z,53.143,4.4,NaN,-155.571
199996,2022-04-30T19:16:00Z,53.132,4.44,3,-155.562
199996,2022-04-30T19:29:00Z,53.129,4.44,2,-155.577
199996,2022-04-30T20:14:00Z,53.126,4.48,2,-155.575
199996,2022-04-30T20:56:00Z,53.125,4.5200000000000005,0,-155.551
199996,2022-04-30T22:00:00Z,53.154,4.6000000000000005,0,-155.656
199996,2022-04-30T22:49:00Z,53.15,4.6000000000000005,0,-155.584
199996,2022-05-01T01:49:00Z,53.167,4.6000000000000005,NaN,-155.598
199996,2022-05-01T02:45:00Z,53.178,4.5600000000000005,1,-155.582
199996,2022-05-01T03:23:00Z,53.164,4.5600000000000005,2,-155.566
199996,2022-05-01T03:39:00Z,53.173,4.5600000000000005,NaN,-155.567
199996,2022-05-01T03:36:00Z,53.172,4.5600000000000005,NaN,-155.569
199996,2022-05-01T04:20:00Z,53.168,4.5200000000000005,2,-155.576
199996,2022-05-01T04:22:00Z,53.168,4.5200000000000005,2,-155.561
199996,2022-05-01T04:39:00Z,53.171,4.5200000000000005,NaN,-155.554
199996,2022-05-01T05:00:00Z,53.157,4.5200000000000005,1,-155.592
199996,2022-05-01T05:16:00Z,53.165,4.5200000000000005,3,-155.551
199996,2022-05-01T06:00:00Z,53.158,4.5200000000000005,NaN,-155.54
199996,2022-05-01T06:03:00Z,53.157,4.48,2,-155.544
199996,2022-05-01T06:13:00Z,53.157,4.48,3,-155.538
199996,2022-05-01T06:47:00Z,53.158,4.48,2,-155.537
199996,2022-05-01T06:53:00Z,53.147,4.48,1,-155.524
199996,2022-05-01T07:40:00Z,53.147,4.48,NaN,-155.524
199996,2022-05-01T07:51:00Z,53.134,4.48,NaN,-155.532
199996,2022-05-01T08:41:00Z,53.12,4.48,1,-155.532
199996,2022-05-01T12:52:00Z,53.091,4.44,NaN,-155.546
199996,2022-05-01T14:05:00Z,53.1,4.44,3,-155.603
199996,2022-05-01T14:26:00Z,53.103,4.44,2,-155.604
199996,2022-05-01T15:40:00Z,53.115,4.44,2,-155.591
199996,2022-05-01T16:40:00Z,53.116,4.44,1,-155.606
199996,2022-05-01T17:10:00Z,53.123,4.44,1,-155.593
199996,2022-05-01T17:33:00Z,53.122,4.44,NaN,-155.579
199996,2022-05-01T18:21:00Z,53.124,4.44,3,-155.568
199996,2022-05-01T19:08:00Z,53.121,4.44,2,-155.56
199996,2022-05-01T19:56:00Z,53.12,4.44,NaN,-155.531
199996,2022-05-01T20:03:00Z,53.122,4.44,2,-155.549
199996,2022-05-01T20:12:00Z,53.12,4.44,1,-155.531
199996,2022-05-01T20:31:00Z,53.109,4.44,2,-155.519
199996,2022-05-01T20:47:00Z,53.116,4.48,2,-155.519
199996,2022-05-01T21:31:00Z,53.107,4.48,3,-155.512
199996,2022-05-01T21:41:00Z,53.107,4.48,NaN,-155.51
199996,2022-05-01T21:47:00Z,53.108,4.48,3,-155.506
199996,2022-05-01T22:28:00Z,53.105,4.48,3,-155.509
199996,2022-05-01T23:31:00Z,53.104,4.48,NaN,-155.508
199996,2022-05-02T00:05:00Z,53.103,4.48,NaN,-155.504
199996,2022-05-02T02:33:00Z,53.09,4.44,2,-155.54
199996,2022-05-02T02:58:00Z,53.091,4.44,NaN,-155.542
199996,2022-05-02T03:48:00Z,53.097,4.44,3,-155.549
199996,2022-05-02T04:11:00Z,53.099,4.44,3,-155.554
199996,2022-05-02T04:27:00Z,53.093,4.44,1,-155.553
199996,2022-05-02T04:41:00Z,53.1,4.44,3,-155.57
199996,2022-05-02T04:56:00Z,53.107,4.44,3,-155.56
199996,2022-05-02T04:55:00Z,53.107,4.44,2,-155.561
199996,2022-05-02T05:29:00Z,53.111,4.44,3,-155.558
199996,2022-05-02T05:42:00Z,53.111,4.44,3,-155.554
199996,2022-05-02T05:54:00Z,53.116,4.44,3,-155.553
199996,2022-05-02T06:01:00Z,53.12,4.44,3,-155.548
199996,2022-05-02T06:16:00Z,53.121,4.44,NaN,-155.549
199996,2022-05-02T06:28:00Z,53.12,4.44,2,-155.551
199996,2022-05-02T06:32:00Z,53.124,4.44,2,-155.545
199996,2022-05-02T07:07:00Z,53.126,4.44,NaN,-155.551
199996,2022-05-02T07:41:00Z,53.121,4.44,NaN,-155.552
199996,2022-05-02T07:38:00Z,53.124,4.44,1,-155.546
199996,2022-05-02T08:14:00Z,53.127,4.44,3,-155.532
199996,2022-05-02T09:09:00Z,53.133,4.44,NaN,-155.528
199996,2022-05-02T09:29:00Z,53.124,4.44,2,-155.519
199996,2022-05-02T14:11:00Z,53.095,4.4,NaN,-155.497
199996,2022-05-02T15:10:00Z,53.088,4.4,3,-155.523
199996,2022-05-02T16:44:00Z,53.091,4.44,3,-155.521
199996,2022-05-02T16:49:00Z,53.09,4.44,3,-155.52
199996,2022-05-02T17:19:00Z,53.09,4.4,NaN,-155.52
199996,2022-05-02T18:47:00Z,53.093,4.44,2,-155.547
199996,2022-05-02T19:35:00Z,53.103,4.44,NaN,-155.54
199996,2022-05-02T19:45:00Z,53.102,4.44,3,-155.537
199996,2022-05-02T19:57:00Z,53.108,4.44,1,-155.542
199996,2022-05-02T20:22:00Z,53.117,4.44,1,-155.537
199996,2022-05-02T21:15:00Z,53.121,4.44,3,-155.538
199996,2022-05-02T21:32:00Z,53.12,4.44,NaN,-155.536
199996,2022-05-02T21:33:00Z,53.119,4.44,1,-155.537
199996,2022-05-02T22:03:00Z,53.102,4.48,2,-155.499
199996,2022-05-02T23:20:00Z,53.11,4.5200000000000005,NaN,-155.503
199996,2022-05-02T23:45:00Z,53.112,4.5200000000000005,NaN,-155.505
199996,2022-05-03T02:22:00Z,53.113,4.5200000000000005,0,-155.475
199996,2022-05-03T02:33:00Z,53.108,4.5200000000000005,1,-155.494
199996,2022-05-03T03:08:00Z,53.107,4.5200000000000005,2,-155.468
199996,2022-05-03T03:17:00Z,53.108,4.5200000000000005,2,-155.479
199996,2022-05-03T04:00:00Z,53.092,4.5200000000000005,3,-155.465
199996,2022-05-03T04:15:00Z,53.093,4.5200000000000005,NaN,-155.462
199996,2022-05-03T04:39:00Z,53.09,4.5200000000000005,1,-155.468
199996,2022-05-03T04:58:00Z,53.088,4.5200000000000005,1,-155.467
199996,2022-05-03T05:22:00Z,53.089,4.5200000000000005,NaN,-155.47
199996,2022-05-03T05:39:00Z,53.087,4.5200000000000005,3,-155.474
199996,2022-05-03T05:49:00Z,53.087,4.5200000000000005,3,-155.476
199996,2022-05-03T05:50:00Z,53.086,4.5200000000000005,2,-155.477
199996,2022-05-03T06:17:00Z,53.084,4.5200000000000005,NaN,-155.483
199996,2022-05-03T06:13:00Z,53.083,4.5200000000000005,2,-155.484
199996,2022-05-03T06:37:00Z,53.083,4.5200000000000005,3,-155.48
199996,2022-05-03T07:01:00Z,53.082,4.5200000000000005,1,-155.479
199996,2022-05-03T07:21:00Z,53.078,4.48,1,-155.494
199996,2022-05-03T07:27:00Z,53.08,4.48,1,-155.498
199996,2022-05-03T07:33:00Z,53.082,4.48,NaN,-155.489
199996,2022-05-03T08:17:00Z,53.082,4.48,NaN,-155.498
199996,2022-05-03T08:40:00Z,53.08,4.48,3,-155.498
199996,2022-05-03T09:10:00Z,53.086,4.48,3,-155.505
199996,2022-05-03T09:40:00Z,53.083,4.48,NaN,-155.515
199996,2022-05-03T13:03:00Z,53.099,4.48,1,-155.513
199996,2022-05-03T13:57:00Z,53.1,4.48,NaN,-155.517
199996,2022-05-03T16:17:00Z,53.085,4.48,NaN,-155.499
199996,2022-05-03T16:20:00Z,53.084,4.48,3,-155.489
199996,2022-05-03T16:19:00Z,53.084,4.48,2,-155.488
199996,2022-05-03T17:01:00Z,53.085,4.48,NaN,-155.499
199996,2022-05-03T18:03:00Z,53.076,4.48,NaN,-155.489
199996,2022-05-03T18:02:00Z,53.077,4.48,2,-155.49
199996,2022-05-03T18:26:00Z,53.064,4.48,1,-155.486
199996,2022-05-03T19:42:00Z,53.065,4.5200000000000005,NaN,-155.474
199996,2022-05-03T19:34:00Z,53.074,4.5200000000000005,2,-155.483
199996,2022-05-03T19:45:00Z,53.065,4.5200000000000005,NaN,-155.479
199996,2022-05-03T20:06:00Z,53.06,4.5200000000000005,3,-155.48
199996,2022-05-03T20:48:00Z,53.017,4.5200000000000005,1,-155.45
199996,2022-05-03T21:24:00Z,53.054,4.5200000000000005,0,-155.492
199996,2022-05-03T21:44:00Z,53.054,4.5200000000000005,3,-155.498
199996,2022-05-03T22:36:00Z,53.041,4.5600000000000005,NaN,-155.455
199996,2022-05-03T23:09:00Z,53.047,4.5600000000000005,0,-155.511
199996,2022-05-03T23:23:00Z,53.048,4.5600000000000005,NaN,-155.511
199996,2022-05-04T02:54:00Z,53.047,4.5600000000000005,NaN,-155.529
199996,2022-05-04T03:52:00Z,53.06,4.5600000000000005,3,-155.488
199996,2022-05-04T03:50:00Z,53.056,4.5600000000000005,2,-155.498
199996,2022-05-04T04:02:00Z,53.06,4.5600000000000005,NaN,-155.487
199996,2022-05-04T04:14:00Z,53.06,4.5600000000000005,2,-155.476
199996,2022-05-04T04:22:00Z,53.059,4.5600000000000005,3,-155.5
199996,2022-05-04T04:29:00Z,53.058,4.5600000000000005,3,-155.504
199996,2022-05-04T05:08:00Z,53.057,4.5600000000000005,NaN,-155.506
199996,2022-05-04T05:32:00Z,53.057,4.5600000000000005,3,-155.501
199996,2022-05-04T05:29:00Z,53.055,4.5600000000000005,2,-155.5
199996,2022-05-04T05:39:00Z,53.06,4.5600000000000005,2,-155.494
199996,2022-05-04T05:53:00Z,53.055,4.5600000000000005,3,-155.491
199996,2022-05-04T05:58:00Z,53.058,4.5600000000000005,2,-155.493
199996,2022-05-04T06:39:00Z,53.055,4.5600000000000005,1,-155.483
199996,2022-05-04T07:13:00Z,53.054,4.5600000000000005,NaN,-155.482
199996,2022-05-04T07:16:00Z,53.052,4.5600000000000005,3,-155.48
199996,2022-05-04T07:15:00Z,53.052,4.5600000000000005,3,-155.48
199996,2022-05-04T07:45:00Z,53.055,4.5600000000000005,NaN,-155.477
199996,2022-05-04T08:19:00Z,53.048,4.5600000000000005,3,-155.474
199996,2022-05-04T08:57:00Z,53.049,4.5600000000000005,2,-155.475
199996,2022-05-04T09:19:00Z,53.046,4.5600000000000005,1,-155.49
199996,2022-05-04T12:32:00Z,53.044,4.5200000000000005,1,-155.503
199996,2022-05-04T13:41:00Z,53.036,4.5200000000000005,3,-155.488
199996,2022-05-04T14:12:00Z,53.032,4.5200000000000005,3,-155.498
199996,2022-05-04T15:15:00Z,53.031,4.5200000000000005,2,-155.502
199996,2022-05-04T15:58:00Z,53.03,4.5200000000000005,NaN,-155.504
199996,2022-05-04T15:47:00Z,53.03,4.5200000000000005,2,-155.508
199996,2022-05-04T16:03:00Z,53.029,4.5200000000000005,NaN,-155.509
199996,2022-05-04T16:46:00Z,53.027,4.5200000000000005,3,-155.508
199996,2022-05-04T17:30:00Z,53.03,4.5200000000000005,2,-155.501
199996,2022-05-04T17:36:00Z,53.033,4.5200000000000005,2,-155.507
199996,2022-05-04T17:45:00Z,53.034,4.5200000000000005,3,-155.505
199996,2022-05-04T18:07:00Z,53.034,4.5200000000000005,NaN,-155.504
199996,2022-05-04T18:51:00Z,53.037,4.5200000000000005,1,-155.504
199996,2022-05-04T19:14:00Z,53.038,4.5600000000000005,3,-155.497
199996,2022-05-04T19:26:00Z,53.038,4.5600000000000005,3,-155.493
199996,2022-05-04T19:31:00Z,53.036,4.5600000000000005,1,-155.509
199996,2022-05-04T19:44:00Z,53.042,4.5600000000000005,2,-155.498
199996,2022-05-04T20:30:00Z,53.045,4.5600000000000005,1,-155.52
199996,2022-05-04T20:54:00Z,53.039,4.5600000000000005,NaN,-155.508
199996,2022-05-04T21:06:00Z,53.036,4.5600000000000005,NaN,-155.487
199996,2022-05-04T21:11:00Z,53.038,4.5600000000000005,2,-155.486
199996,2022-05-04T21:21:00Z,53.041,4.5600000000000005,3,-155.477
199996,2022-05-04T22:13:00Z,53.037,4.5600000000000005,3,-155.476
199996,2022-05-04T22:51:00Z,53.036,4.5600000000000005,2,-155.463
199996,2022-05-04T23:03:00Z,53.031,4.5600000000000005,NaN,-155.455
199996,2022-05-05T01:49:00Z,53.029,4.5600000000000005,NaN,-155.465
199996,2022-05-05T02:00:00Z,53.022,4.5600000000000005,NaN,-155.463
199996,2022-05-05T03:23:00Z,53.03,4.6000000000000005,2,-155.464
199996,2022-05-05T03:36:00Z,53.029,4.6000000000000005,1,-155.463
199996,2022-05-05T04:09:00Z,53.02,4.5600000000000005,3,-155.469
199996,2022-05-05T04:47:00Z,53.022,4.5600000000000005,NaN,-155.474
199996,2022-05-05T05:33:00Z,53.014,4.5600000000000005,3,-155.475
199996,2022-05-05T05:37:00Z,53.016,4.5600000000000005,2,-155.479
199996,2022-05-05T05:42:00Z,53.017,4.5600000000000005,3,-155.477
199996,2022-05-05T06:48:00Z,53.018,4.5600000000000005,NaN,-155.495
199996,2022-05-05T07:04:00Z,53.02,4.5600000000000005,3,-155.495
199996,2022-05-05T07:14:00Z,53.019,4.5600000000000005,2,-155.5
199996,2022-05-05T07:59:00Z,53.025,4.5600000000000005,3,-155.491
199996,2022-05-05T08:45:00Z,53.029,4.5600000000000005,3,-155.488
199996,2022-05-05T10:31:00Z,53.036,4.5600000000000005,NaN,-155.492
199996,2022-05-05T13:25:00Z,53.051,4.5200000000000005,NaN,-155.475
199996,2022-05-05T13:38:00Z,53.04,4.5200000000000005,3,-155.457
199996,2022-05-05T15:01:00Z,53.037,4.5200000000000005,3,-155.447
199996,2022-05-05T15:16:00Z,53.037,4.5200000000000005,2,-155.438
199996,2022-05-05T16:56:00Z,53.019,4.5200000000000005,3,-155.437
199996,2022-05-05T17:09:00Z,53.015,4.5200000000000005,2,-155.454
199996,2022-05-05T17:29:00Z,53.014,4.5200000000000005,3,-155.446
199996,2022-05-05T19:15:00Z,53.003,4.5600000000000005,2,-155.459
199996,2022-05-05T19:22:00Z,53.004,4.5600000000000005,1,-155.447
199996,2022-05-05T19:25:00Z,53.01,4.5600000000000005,3,-155.452
199996,2022-05-05T20:28:00Z,52.999,4.6000000000000005,1,-155.454
199996,2022-05-05T21:01:00Z,52.999,4.6000000000000005,1,-155.434
199996,2022-05-05T22:46:00Z,52.997,4.640000000000001,NaN,-155.459
199996,2022-05-05T22:47:00Z,52.998,4.640000000000001,NaN,-155.46
199996,2022-05-06T01:51:00Z,53.019,4.72,NaN,-155.467
199996,2022-05-06T02:56:00Z,53.057,4.76,1,-155.401
199996,2022-05-06T03:23:00Z,53.037,4.76,2,-155.452
199996,2022-05-06T03:25:00Z,53.042,4.76,3,-155.441
199996,2022-05-06T03:38:00Z,53.044,4.76,NaN,-155.436
199996,2022-05-06T03:53:00Z,53.039,4.76,3,-155.435
199996,2022-05-06T04:23:00Z,53.047,4.76,NaN,-155.422
199996,2022-05-06T05:18:00Z,53.034,4.72,2,-155.4
199996,2022-05-06T05:27:00Z,53.028,4.72,3,-155.416
199996,2022-05-06T05:59:00Z,53.02,4.72,3,-155.41
199996,2022-05-06T06:14:00Z,53.019,4.72,2,-155.416
199996,2022-05-06T06:43:00Z,53.014,4.72,3,-155.415
199996,2022-05-06T06:45:00Z,53.013,4.72,3,-155.416
199996,2022-05-06T06:53:00Z,53.012,4.68,3,-155.419
199996,2022-05-06T06:50:00Z,53.011,4.68,3,-155.414
199996,2022-05-06T07:02:00Z,53.013,4.68,NaN,-155.417
199996,2022-05-06T07:38:00Z,53.006,4.68,3,-155.422
199996,2022-05-06T08:31:00Z,53.002,4.68,3,-155.438
199996,2022-05-06T08:33:00Z,53.002,4.68,3,-155.438
199996,2022-05-06T10:16:00Z,52.997,4.68,NaN,-155.439
199996,2022-05-06T13:07:00Z,53.017,4.640000000000001,NaN,-155.48
199996,2022-05-06T13:08:00Z,53.021,4.640000000000001,2,-155.48
199996,2022-05-06T14:40:00Z,53.032,4.6000000000000005,3,-155.468
199996,2022-05-06T14:44:00Z,53.033,4.6000000000000005,3,-155.468
199996,2022-05-06T16:14:00Z,53.038,4.6000000000000005,3,-155.447
199996,2022-05-06T17:21:00Z,53.028,4.6000000000000005,1,-155.46
199996,2022-05-06T18:11:00Z,53.047,4.640000000000001,NaN,-155.488
199996,2022-05-06T18:59:00Z,52.997,4.640000000000001,1,-155.439
199996,2022-05-06T19:10:00Z,53.02,4.640000000000001,1,-155.459
199996,2022-05-06T19:51:00Z,53.021,4.68,1,-155.408
199996,2022-05-06T20:07:00Z,53.025,4.72,1,-155.372
199996,2022-05-06T20:39:00Z,53.003,4.76,1,-155.393
199996,2022-05-06T20:50:00Z,53.008,4.76,3,-155.414
199996,2022-05-06T21:32:00Z,53.003,5.0,3,-155.404
199996,2022-05-06T21:43:00Z,52.999,5.0,NaN,-155.404
199996,2022-05-06T22:24:00Z,52.999,5.12,2,-155.435
199996,2022-05-06T22:28:00Z,53.007,5.24,2,-155.417
199996,2022-05-07T00:02:00Z,52.995,5.2,NaN,-155.435
